google_index,page_rank,nb_www,domain_age,ratio_digits_url,domain_in_title,nb_hyperlinks,phish_hints,ip,status
1,2,0,3734,0.113333333,1,64,3,1,1
1,1,0,2205,0.25,1,44,0,1,1
0,2,0,462,0.06122449,1,14,0,0,1
1,1,0,5056,0.114754098,1,18,2,1,1
1,0,1,5088,0.0,1,13,0,0,1
1,1,0,2114,0.191082803,1,1,2,1,1
0,7,1,7413,0.0,1,276,0,0,0
0,3,0,7900,0.0,0,56,0,0,0
0,2,1,5056,0.0,1,24,0,0,0
1,2,0,3750,0.0,1,22,0,0,1
1,3,0,7087,0.055555556,1,1,0,0,1
1,3,0,1728,0.014925373,1,5,3,0,1
0,4,0,3014,0.054054054,0,7,1,0,1
1,0,0,3992,0.149606299,1,51,0,1,1
1,0,0,5056,0.0,1,7,0,0,1
1,0,0,4827,0.0,1,15,0,0,1
1,4,0,8018,0.230125523,1,19,0,1,1
0,4,1,8760,0.0,0,52,0,0,0
1,3,0,8922,0.0,1,6,0,0,1
1,0,0,3993,0.125,1,51,0,1,1
1,1,0,4803,0.0,1,4,0,0,1
1,1,0,3386,0.114285714,1,0,0,0,1
0,3,1,5614,0.0,1,51,0,0,0
0,5,0,4079,0.0,1,58,0,0,0
1,1,0,806,0.045454545,1,16,0,0,1
1,5,0,5466,0.0,1,0,0,0,0
1,1,0,1629,0.025641026,1,34,0,0,1
0,6,1,5056,0.088607595,0,36,0,0,0
1,0,0,6,0.0,1,0,0,0,1
1,4,0,8019,0.251497006,1,11,0,1,1
0,7,0,5230,0.035714286,1,36,0,0,0
0,6,1,6256,0.0,1,215,0,0,0
1,7,0,2139,0.0,0,217,0,0,1
0,6,1,8047,0.0,1,76,0,0,0
1,3,1,2578,0.0,1,18,0,0,0
0,0,0,3100,0.027027027,1,110,0,0,0
0,6,0,9318,0.0,1,59,0,0,0
0,0,0,443,0.0,1,23,0,0,1
1,6,1,5075,0.0,0,34,0,0,0
1,8,0,7449,0.068965517,1,0,0,0,0
1,3,0,7087,0.055944056,1,1,0,0,1
1,5,0,5626,0.242857143,1,0,0,1,1
1,0,0,557,0.0,1,20,0,0,1
0,2,1,5056,0.0,0,79,0,0,0
1,2,1,1707,0.048543689,1,132,2,0,1
1,0,0,3992,0.169491525,1,51,0,1,1
1,4,0,7120,0.038461538,1,144,0,0,0
1,0,1,119,0.0,1,0,0,0,1
0,4,1,9311,0.0,0,89,0,0,0
1,5,0,5613,0.120805369,1,19,0,0,1
0,5,1,5044,0.0,1,0,0,0,0
1,2,0,8293,0.017857143,1,0,2,0,1
1,5,0,5616,0.169491525,1,21,0,1,1
0,4,1,7791,0.0,1,128,0,0,0
0,2,1,5056,0.0,1,78,0,0,0
0,7,0,7131,0.1,0,747,0,0,0
1,0,0,5056,0.0,1,83,0,0,1
1,3,1,125,0.042857143,0,8,1,0,1
1,1,0,757,0.0,1,7,0,0,1
1,0,0,277,0.487394958,1,44,1,1,1
0,2,1,1903,0.0,1,224,0,0,0
1,0,1,1419,0.0,0,13,3,0,1
1,10,0,8345,0.033898305,0,1,0,0,0
1,2,0,6163,0.0,1,16,2,0,1
0,8,0,5160,0.0,1,16,0,0,0
1,4,0,5056,0.0,1,130,0,0,1
1,4,0,2658,0.173076923,1,5,1,1,1
1,10,0,8348,0.060240964,0,10,2,0,1
1,7,0,7131,0.0,0,376,0,0,0
1,6,0,7653,0.0,0,73,0,0,0
1,2,0,4941,0.0,0,6,0,0,1
1,6,1,8976,0.116883117,1,57,1,1,0
1,0,0,5056,0.179104478,1,0,2,1,1
0,1,0,7289,0.0,1,60,0,0,1
1,2,1,5056,0.0,1,47,2,0,1
0,4,1,6811,0.0,1,112,0,0,0
1,0,0,5056,0.0,1,24,0,0,1
0,4,1,9093,0.0,1,214,0,0,0
0,4,1,5621,0.0,1,63,1,0,0
1,2,0,4049,0.0,1,11,0,0,1
1,0,1,7446,0.0,1,12,0,0,1
0,5,0,7298,0.0,1,81,0,0,0
0,2,1,7559,0.0,0,131,0,0,0
1,0,0,5056,0.058823529,1,24,1,0,1
1,0,1,2047,0.137096774,1,81,3,1,1
0,7,0,7133,0.0,0,781,0,0,0
1,6,0,1337,0.025641026,0,8,0,0,1
0,4,1,5056,0.0,0,78,0,0,0
0,3,0,7160,0.0,1,206,0,0,0
1,0,0,5056,0.0,0,31,0,0,1
1,3,0,1597,0.106060606,1,8,1,0,1
1,7,1,9007,0.0,0,51,0,0,0
0,4,1,5056,0.0,0,68,0,0,0
1,3,0,8922,0.03125,1,6,0,0,1
0,4,1,5839,0.0,0,65,0,0,0
1,8,0,5159,0.0,1,4,0,0,1
1,1,0,2362,0.167464115,1,0,0,1,1
1,5,0,5627,0.242857143,1,0,0,1,1
1,0,0,5056,0.042553191,1,24,0,0,1
0,2,0,5056,0.0,1,113,0,0,0
1,3,1,5176,0.0,0,80,0,0,0
0,2,1,3978,0.0,1,17,0,0,0
1,2,0,5767,0.246753247,1,30,0,1,1
0,2,0,1716,0.0,1,77,0,0,1
0,8,0,5158,0.0,1,9,0,0,0
1,0,1,254,0.17,1,124,3,1,1
0,2,1,5056,0.0,1,38,0,0,0
0,5,0,7573,0.0,1,0,0,0,0
1,0,0,18,0.0,1,14,0,0,1
0,6,1,6257,0.0,1,255,0,0,0
1,0,1,13,0.0,1,4,0,0,1
1,5,1,6700,0.063829787,1,5,0,0,0
0,10,1,8346,0.082278481,1,0,1,0,1
0,5,1,5651,0.0,1,154,0,0,0
1,3,0,4609,0.0,1,6,4,0,1
0,5,0,6073,0.0,1,622,0,0,0
1,4,0,8019,0.104895105,1,26,0,0,1
0,6,1,2739,0.196078431,1,43,0,1,1
0,5,1,6179,0.0,1,676,0,0,0
1,0,0,1432,0.0,1,47,3,0,1
1,2,1,8426,0.053333333,1,0,0,0,1
0,6,1,5056,0.0,1,45,0,0,0
1,1,0,5056,0.073529412,1,56,1,0,1
1,5,0,5627,0.054794521,1,22,0,0,1
0,6,0,1338,0.2,0,8,0,0,1
1,0,0,670,0.0,1,15,0,0,1
1,0,1,972,0.242424242,1,75,0,0,1
1,5,0,7295,0.0,1,14,0,0,1
1,2,1,5298,0.0,0,4,0,0,1
1,0,0,4003,0.088,1,4,0,1,1
1,0,1,3993,0.161290323,1,51,0,1,1
0,5,1,5056,0.027027027,1,0,0,0,0
1,2,0,1839,0.0,1,35,0,0,1
0,3,1,4077,0.0,1,18,0,0,0
0,2,1,8638,0.0,1,14,2,0,1
1,1,1,4284,0.1625,1,23,2,1,1
0,4,1,3864,0.0,1,59,0,0,0
0,2,1,4099,0.0,1,120,0,0,0
1,0,0,1105,0.0,1,8,0,0,1
0,5,0,3670,0.0,1,0,0,0,0
1,2,0,5056,0.105263158,0,12,0,0,0
0,4,1,8424,0.0,0,257,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
0,6,1,5056,0.0,0,259,1,0,0
1,0,1,3232,0.0,1,9,1,0,1
1,5,0,7295,0.022222222,1,14,0,0,1
1,2,0,3421,0.090909091,1,0,0,0,1
1,5,1,7121,0.0681818179999999,1,46,0,0,0
1,5,0,5627,0.188405797,1,21,0,1,1
0,3,1,6783,0.0,1,22,0,0,0
0,4,1,6331,0.0,1,20,0,0,0
0,5,1,7299,0.0,1,240,0,0,0
1,7,0,9320,0.103174603,0,37,0,0,0
1,1,0,1401,0.0,1,29,0,0,1
0,10,0,8346,0.0,1,36,1,0,0
0,4,0,4205,0.097560976,1,49,0,0,0
0,5,0,5349,0.0,1,60,0,0,0
1,4,0,3700,0.272727273,1,76,1,1,1
1,5,0,5616,0.016949153,1,21,0,0,1
0,3,0,5043,0.0,1,75,0,0,0
0,3,0,6467,0.0,1,239,0,0,0
1,0,0,135,0.018518519,1,75,0,0,1
0,8,1,6065,0.0,0,436,0,0,0
1,0,1,1063,0.0,1,0,0,0,1
0,4,1,5056,0.0,1,15,0,0,0
1,8,0,10674,0.111111111,0,26,0,1,0
1,5,0,7295,0.029411765,1,14,0,0,1
1,0,1,216,0.229885057,1,7,0,1,1
1,0,1,5660,0.0,1,13,0,0,1
0,2,0,5056,0.0,1,57,0,0,1
0,3,1,3124,0.0,1,46,0,0,0
0,3,1,5056,0.0,1,17,0,0,0
0,0,0,7,0.0,1,8,0,0,1
1,2,0,2613,0.140703518,1,6,0,0,1
0,1,1,6123,0.0,1,43,0,0,0
1,4,0,5056,0.076923077,0,11,0,0,0
1,0,1,902,0.0,1,24,0,0,0
0,2,1,3798,0.0,1,34,0,0,0
0,5,1,6092,0.0,1,50,0,0,0
0,5,1,6900,0.0,1,203,0,0,0
0,6,1,7834,0.0,0,300,0,0,0
0,3,1,4252,0.0,1,19,0,0,0
1,5,1,8207,0.0,1,561,0,0,0
0,2,1,1172,0.0,0,8,0,0,0
1,3,0,7086,0.4220779220000001,1,1,0,1,1
1,0,0,5056,0.0,1,4,3,0,1
0,3,0,6240,0.0,0,149,0,0,0
0,1,1,7006,0.0,1,8,0,0,1
0,2,1,3541,0.0,0,73,0,0,0
0,5,0,7298,0.0,1,44,0,0,0
0,5,1,4914,0.0,0,58,0,0,0
1,6,0,5130,0.172413793,1,6,0,0,1
1,5,0,7295,0.0,1,14,0,0,1
1,0,0,1093,0.0,1,0,0,0,1
1,2,0,2426,0.0,1,30,1,0,1
1,6,0,1336,0.068965517,0,8,0,0,1
0,6,1,5778,0.014925373,1,46,0,0,0
1,10,0,8348,0.06097561,0,10,1,0,1
0,3,0,7159,0.139534884,1,216,0,0,0
0,7,1,9174,0.0,0,118,0,0,0
1,3,0,4609,0.0,1,6,4,0,1
0,5,0,7297,0.0,1,192,0,0,0
0,10,0,8348,0.0,0,1,2,0,1
0,4,1,2662,0.0,1,196,0,0,0
1,0,0,81,0.0,1,21,0,0,1
1,2,0,1546,0.15,1,232,0,0,1
0,0,0,2157,0.0,1,7,0,0,1
0,7,1,9285,0.04,0,296,0,0,0
1,0,0,213,0.011764706,1,33,0,0,1
0,5,1,7403,0.029411765,1,150,1,0,0
1,4,0,8019,0.076923077,1,26,0,0,1
0,8,1,4175,0.0,0,299,0,0,0
1,2,0,1533,0.090277778,1,27,0,1,1
1,1,0,724,0.198347107,1,4,1,1,1
1,0,0,100,0.0,1,13,0,0,1
0,1,0,5056,0.0,1,47,1,0,1
0,5,0,8209,0.06779661,0,119,0,0,0
1,0,0,5056,0.0,1,22,0,0,1
1,4,0,5056,0.0,1,130,0,0,1
0,5,0,9070,0.028571429,1,9,0,0,0
1,0,1,5972,0.037735849,1,0,0,0,1
0,2,0,5890,0.0,0,12,0,0,0
0,0,1,2373,0.0,1,103,0,0,0
1,0,0,5056,0.0,1,18,0,0,1
0,0,0,1895,0.0,0,24,0,0,1
1,0,0,658,0.201834862,1,1,3,1,1
0,2,1,4527,0.0,0,507,0,0,0
1,0,0,3442,0.021276596,1,205,2,0,1
0,5,1,10284,0.0,1,54,0,0,0
1,5,0,5616,0.052631579,1,21,2,1,1
1,5,1,7870,0.0,1,151,1,0,0
0,4,1,7282,0.0,1,119,0,0,0
0,4,1,8256,0.0,1,0,0,0,0
1,5,0,5979,0.056818182,0,182,0,0,0
0,4,0,5056,0.086956522,1,45,0,0,0
1,3,0,5056,0.0,1,5,1,0,1
1,1,0,5056,0.0,1,0,0,0,1
0,4,0,-2,0.111111111,1,47,0,0,0
1,2,0,1546,0.098039216,1,31,0,0,1
0,1,0,5616,0.0,1,234,0,0,0
1,1,0,7253,0.0,1,12,0,0,1
1,0,0,966,0.237113402,0,84,1,1,1
1,4,1,8661,0.0,1,12,0,0,0
0,4,1,8329,0.0,1,71,1,0,0
0,4,0,2622,0.047619048,1,192,0,0,0
1,1,0,1787,0.0,1,0,0,0,1
0,4,1,6336,0.020408163,0,28,0,0,0
0,5,1,11785,0.053571429,1,0,1,0,0
1,7,1,9284,0.048780488,1,55,0,0,0
0,5,0,5118,0.086021505,1,48,0,0,0
1,5,0,5627,0.013333333,1,21,0,0,1
0,5,1,4315,0.0,0,102,0,0,0
0,5,0,4059,0.031007752,1,118,0,0,0
1,5,1,5668,0.016393443,0,191,0,0,0
1,3,1,4609,0.0,1,6,4,0,1
1,5,0,5616,0.081967213,1,21,0,0,1
1,0,1,2047,0.158878505,1,88,3,1,1
0,6,0,7858,0.066666667,1,224,0,0,0
1,1,0,2114,0.1796875,1,1,2,1,1
1,2,0,1483,0.107142857,1,139,0,0,0
1,3,1,2342,0.0,1,211,0,0,0
1,0,1,2618,0.151898734,1,4,4,1,1
0,5,1,5056,0.051724138,1,132,0,0,0
0,7,0,7131,0.0,0,323,0,0,0
1,0,0,39,0.0,1,7,0,0,1
1,2,0,5056,0.0,1,13,4,0,1
1,0,0,2332,0.018867925,1,63,0,0,1
0,3,0,5574,0.0,0,37,0,0,0
0,5,1,3157,0.0,1,23,0,0,0
0,5,1,7587,0.0,1,205,0,0,0
1,3,0,7083,0.130597015,1,1,1,0,1
1,2,1,5625,0.0,1,85,0,0,1
0,6,1,7980,0.1363636359999999,1,102,1,0,0
1,7,0,5230,0.0,1,41,1,0,1
0,3,1,5300,0.0,0,200,0,0,0
0,5,1,5056,0.0,0,178,0,0,0
1,2,0,6764,0.213017751,1,17,1,1,1
1,1,1,5056,0.157024793,1,31,3,1,1
1,5,1,7957,0.0,1,47,0,0,0
1,4,0,5985,0.0,1,108,1,0,1
0,2,0,1019,0.0,1,32,0,0,1
0,2,1,5056,0.0,0,98,0,0,0
0,8,0,6056,0.108108108,1,208,1,1,0
0,1,1,5056,0.0,0,62,0,0,0
1,1,0,2015,0.0,1,4,2,0,1
0,8,0,9799,0.123076923,0,363,0,0,0
1,0,0,3384,0.0,1,0,0,0,1
1,1,0,777,0.037037037,1,22,3,0,1
0,1,1,1228,0.0,1,13,0,0,0
1,1,0,7142,0.083333333,1,28,0,0,1
0,6,1,7917,0.0,0,88,0,0,0
1,2,0,1016,0.25,0,31,0,1,1
1,10,0,8350,0.0,0,1,0,0,0
0,6,1,8829,0.0,0,66,0,0,0
1,1,0,724,0.090909091,1,3,0,0,1
1,1,1,4284,0.15,1,23,2,1,1
1,0,1,1669,0.225,1,48,2,1,1
1,1,1,1974,0.0,1,33,1,0,1
0,4,1,6895,0.0,1,198,0,0,0
0,8,0,7448,0.0,1,55,0,0,0
1,0,0,129,0.0,1,0,0,0,1
1,0,0,4003,0.174603175,1,4,0,1,1
1,4,1,5056,0.0,0,9,0,0,0
1,0,0,5056,0.298387097,1,4,0,1,1
0,2,1,7030,0.0,1,45,0,0,0
0,10,0,8348,0.0,0,97,0,0,0
1,0,0,3993,0.126984127,1,51,0,1,1
0,5,1,5056,0.0,0,456,0,0,0
1,5,0,5626,0.046875,1,22,1,0,1
0,3,0,960,0.0,0,412,0,0,1
0,0,0,5056,0.0,1,3,0,0,1
1,3,1,3958,0.106060606,0,154,0,1,0
0,0,0,5279,0.0,1,2,0,0,1
1,0,0,1,0.0,1,125,1,0,1
0,5,1,6710,0.0,1,313,0,0,0
0,6,1,9621,0.049019608,1,0,0,0,0
1,2,0,2275,0.0,1,0,0,0,1
1,10,0,3893,0.0,1,229,0,0,0
1,0,0,241,0.369747899,1,16,2,1,1
1,0,0,2606,0.0,1,80,0,0,1
1,2,0,5056,0.396226415,1,0,0,1,1
1,10,0,8347,0.0,0,1,2,0,1
1,0,0,82,0.190184049,1,33,1,1,1
0,4,0,7546,0.0,1,316,0,0,0
0,7,1,7431,0.018181818,1,261,0,0,0
0,2,0,5056,0.0,1,0,1,0,1
1,0,0,4003,0.141732283,1,4,0,1,1
1,0,0,1109,0.031746032,1,97,2,0,1
0,7,0,7133,0.0,0,379,0,0,0
0,5,1,2660,0.0,1,93,0,0,0
1,0,1,5056,0.0,1,0,0,0,0
0,4,1,6653,0.0,0,73,0,0,0
1,5,0,5613,0.0681818179999999,1,19,0,0,1
0,6,1,8045,0.0,1,86,0,0,0
1,4,0,3014,0.0625,0,7,1,0,1
0,4,1,6207,0.0,0,253,0,0,0
1,0,0,240,0.083333333,1,23,0,0,1
1,5,1,3849,0.0,0,123,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
1,0,0,397,0.0,1,22,3,0,1
0,1,1,2486,0.0,1,306,0,0,0
1,6,0,7634,0.135135135,1,36,0,0,1
1,6,1,9044,0.018518519,1,75,0,0,0
0,5,1,7241,0.0,1,424,0,0,0
1,5,1,6686,0.0,0,118,0,0,0
1,0,1,5056,0.363057325,1,31,1,1,1
0,4,1,3447,0.0,1,16,0,0,0
1,8,0,7445,0.103448276,1,0,0,0,0
0,0,1,933,0.0,1,66,0,0,0
1,0,0,5669,0.356807512,1,164,2,1,1
1,5,0,5616,0.125,1,22,0,0,1
1,2,1,5056,0.0,1,75,2,0,1
0,3,1,4317,0.0,0,32,0,0,0
0,5,1,6323,0.11,1,0,3,0,0
0,7,1,6261,0.0,1,56,0,0,0
0,5,1,8225,0.0,1,35,1,0,0
1,2,1,4508,0.25,1,22,4,1,1
1,6,0,1338,0.195121951,0,8,0,0,1
0,3,1,-2,0.022222222,1,6,0,0,0
1,6,0,1338,0.205128205,0,8,0,0,1
0,5,1,7081,0.0,0,82,0,0,0
0,3,0,2700,0.0,1,24,1,0,0
1,2,0,1037,0.175303197,1,1,2,1,1
1,4,0,8094,0.1875,1,21,0,1,1
1,0,1,2369,0.011363636,1,5,0,0,1
0,2,1,3229,0.0,1,65,0,0,0
0,8,1,5225,0.0,1,205,0,0,0
0,3,0,-2,0.0,1,54,0,0,0
1,3,1,3718,0.020833333,1,24,0,0,1
0,4,1,2290,0.020408163,1,2,0,0,1
1,6,0,1338,0.186046512,0,8,0,0,1
1,2,0,2837,0.0,1,5,0,0,1
0,3,1,3781,0.0,0,36,0,0,0
1,5,1,5857,0.0,0,173,0,0,0
0,2,0,4798,0.0,1,11,0,0,0
1,8,1,9156,0.114754098,0,25,1,0,1
0,5,0,7298,0.068965517,1,46,0,0,0
1,10,0,8348,0.05,0,10,1,0,1
1,0,1,5028,0.0,1,11,1,0,1
0,4,1,2221,0.0,1,65,0,0,0
1,0,0,5056,0.033333333,1,184,0,0,1
1,5,0,9874,0.03030303,0,43,0,0,0
1,4,0,5056,0.066666667,1,56,0,0,1
1,4,1,3103,0.0,0,37,0,0,0
0,5,1,8752,0.0,1,114,0,0,0
1,0,0,3992,0.163793103,1,51,0,1,1
1,2,0,7192,0.0,1,4,0,0,1
0,6,1,9201,0.0,0,147,0,0,0
0,5,0,6910,0.0,0,126,0,0,0
1,5,0,5627,0.0,1,21,1,0,1
1,0,1,3993,0.172131148,1,51,0,1,1
0,3,1,3902,0.0,0,235,0,0,0
1,6,0,1338,0.068965517,0,8,0,0,1
1,1,0,7053,0.198198198,1,103,1,1,1
1,5,0,6322,0.075949367,1,14,0,0,0
0,5,1,7840,0.0,0,143,0,0,0
0,3,1,5056,0.0,1,65,0,0,0
0,6,1,12560,0.022222222,1,43,0,0,0
1,0,0,276,0.4453125,1,4,1,1,1
0,8,0,7446,0.1643835619999999,1,64,0,0,0
1,0,1,7,0.0,1,0,1,0,1
1,5,1,5056,0.0,1,82,0,0,0
1,6,0,1350,0.034482759,1,0,0,0,1
0,0,0,5056,0.096774194,1,154,0,0,1
0,5,0,7620,0.0,1,133,0,0,0
0,5,0,6429,0.0,0,237,0,0,0
0,5,1,4778,0.0493827159999999,0,131,0,0,0
1,2,1,5311,0.035714286,1,125,0,0,1
1,1,0,3426,0.181818182,1,0,0,1,1
1,10,0,8347,0.095238095,0,10,1,0,1
0,5,0,6071,0.0,1,558,0,0,0
0,4,1,2610,0.0,1,49,0,0,0
1,0,0,3992,0.196850394,1,51,0,1,1
1,2,0,5767,0.246753247,1,30,0,1,1
0,4,1,5075,0.0,1,52,0,0,0
1,0,0,76,0.085714286,1,0,0,0,1
1,5,0,7295,0.1,1,14,0,0,1
0,9,0,4673,0.0,0,196,0,0,0
1,2,0,1016,0.265957447,0,31,0,1,1
0,5,1,7587,0.0,1,204,0,0,0
1,0,0,4370,0.0,1,23,0,0,1
0,4,1,7965,0.0,1,118,0,0,0
0,3,1,3862,0.019230769,1,194,0,0,0
1,7,0,7129,0.0,0,560,0,0,0
0,6,0,9095,0.0,0,106,0,0,0
0,8,0,5158,0.129032258,1,52,0,0,0
0,4,0,7670,0.0,1,215,0,0,0
1,4,0,8195,0.0,1,11,0,0,1
0,8,0,5158,0.090909091,1,8,0,0,0
0,2,0,711,0.0,0,22,0,0,1
0,6,1,9205,0.0,0,124,0,0,0
0,5,0,10616,0.074074074,1,0,0,0,0
1,1,0,5056,0.0,1,47,1,0,1
0,6,1,5887,0.0,0,193,0,0,0
0,5,1,8707,0.0,0,246,0,0,0
1,3,0,6170,0.214285714,0,13,1,0,1
0,5,0,5056,0.0,0,88,0,0,0
1,0,0,5056,0.0,1,13,0,0,1
0,1,1,5056,0.0,0,14,0,0,0
0,2,1,7053,0.0,1,728,0,0,0
1,5,1,6195,0.0,1,320,3,0,0
0,5,0,1791,0.0,0,56,0,0,0
1,0,0,49,0.0,1,0,0,0,1
0,4,1,3251,0.0,1,25,0,0,1
1,1,0,5056,0.0625,1,30,0,0,1
1,2,0,2416,0.0,1,1,0,0,1
0,5,1,4916,0.0,0,71,0,0,0
1,2,0,1546,0.1707317069999999,1,33,0,0,1
0,2,1,7647,0.011494253,1,34,0,0,1
1,4,0,5451,0.026315789,1,13,1,0,1
1,5,0,7296,0.111111111,1,33,0,0,1
1,0,0,3572,0.0,1,0,0,0,1
0,0,0,5056,0.142857143,1,25,1,1,1
1,3,0,4609,0.0,1,6,4,0,1
0,5,1,7621,0.0,1,587,0,0,0
1,1,0,5056,0.141304348,1,11,3,1,1
0,5,1,7498,0.039215686,0,173,0,0,0
0,2,1,2313,0.0,1,93,0,0,0
0,0,1,258,0.0,1,62,0,0,1
1,2,0,5767,0.285714286,1,30,0,1,1
0,5,1,5401,0.0,1,176,0,0,0
0,6,0,5180,0.0,0,76,0,0,0
1,7,0,9639,0.0,0,155,0,0,0
1,5,0,5056,0.067567568,1,6,0,0,1
0,7,1,7419,0.0,0,17,0,0,0
1,2,0,1334,0.04,1,60,0,0,0
1,1,0,713,0.042553191,0,77,0,0,0
0,4,0,3630,0.03125,1,20,0,0,0
1,5,0,7296,0.020833333,1,17,0,0,1
1,2,0,5056,0.22972973,1,0,0,1,1
1,0,0,3243,0.196078431,1,5,0,1,1
1,6,1,2388,0.0,0,55,0,0,0
1,6,0,1336,0.068965517,0,9,0,0,1
0,5,1,9958,0.0,0,322,0,0,0
0,6,1,5883,0.0,0,242,0,0,0
1,1,0,5056,0.159763314,1,17,2,1,1
0,5,1,7584,0.0,1,188,0,0,0
1,2,1,767,0.0,1,0,2,0,1
1,1,0,866,0.25,1,27,2,1,1
0,2,1,7448,0.0,0,0,0,0,0
0,9,0,5056,0.1785714289999999,1,0,0,1,1
0,7,0,7131,0.0,0,657,0,0,0
1,2,0,190,0.102564103,1,0,0,0,1
0,4,0,7396,0.0,1,1652,0,0,0
0,4,0,5056,0.0,0,85,0,0,0
0,4,0,7284,0.0,1,0,0,0,0
1,1,0,5056,0.0,1,8,0,0,0
0,0,1,5056,0.0,1,249,0,0,0
1,0,0,1527,0.0,1,5,0,0,1
0,3,1,3993,0.0,0,26,0,0,0
0,5,0,7295,0.033333333,1,14,0,0,1
1,0,0,3992,0.144,1,51,0,1,1
1,2,0,3255,0.0,1,4,0,0,1
1,2,0,7816,0.237903226,1,5,2,1,1
1,0,0,295,0.05,1,90,0,0,1
0,5,1,3898,0.125,1,86,0,0,0
0,5,0,7618,0.0,1,85,0,0,0
1,6,0,1338,0.186046512,0,8,0,0,1
1,1,1,3753,0.306451613,1,0,1,1,1
1,6,0,1101,0.03125,1,5,0,0,1
0,5,1,5056,0.0,1,70,0,0,0
1,2,0,630,0.0,1,21,5,0,1
1,5,0,5160,0.142857143,1,8,1,1,1
0,7,1,7423,0.0,0,17,0,0,0
1,3,1,7105,0.194029851,1,163,0,1,1
1,0,0,177,0.069306931,1,21,1,0,1
0,0,0,-2,0.047619048,0,40,0,0,1
0,3,1,4796,0.0,0,18,0,0,0
0,7,0,7131,0.0,0,848,0,0,0
1,0,0,241,0.406504065,1,16,2,1,1
1,2,1,1612,0.142857143,1,4,0,1,1
1,3,0,3792,0.0,1,0,1,0,1
0,10,1,8520,0.0,1,53,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
1,0,0,2215,0.0,1,8,0,0,1
0,10,0,8347,0.144628099,0,1,1,1,1
1,5,0,7296,0.0,1,14,0,0,1
0,8,0,5161,0.0,1,24,0,0,0
0,1,1,5056,0.0,1,1,0,0,1
0,7,0,7131,0.0,0,243,0,0,0
1,4,0,5056,0.098765432,1,0,0,0,0
0,0,0,5056,0.0,1,0,0,0,0
1,4,0,2132,0.037037037,1,71,0,0,0
1,1,1,535,0.209876543,1,0,0,1,1
1,1,0,5056,0.0,1,47,1,0,1
1,5,1,8407,0.0,1,535,0,0,0
1,3,1,4152,0.0,1,7,2,0,1
1,1,0,1369,0.0,1,0,1,0,1
1,5,0,2394,0.0,0,88,0,0,0
1,5,0,5626,0.085714286,1,21,0,0,1
0,5,0,7298,0.0,1,70,0,0,0
1,3,0,5056,0.0,1,9,0,0,1
1,0,1,5056,0.0,1,0,0,0,1
0,3,1,5056,0.0,0,157,0,0,0
1,6,0,5056,0.0,1,10,0,0,1
1,0,0,3318,0.070175439,1,4,1,0,1
1,4,0,8019,0.1300813009999999,1,26,0,0,1
0,4,1,3957,0.00877193,1,33,0,0,0
1,0,1,5056,0.1558441559999999,1,38,0,1,1
1,5,0,7295,0.09375,1,14,0,0,1
0,3,1,2241,0.0,0,52,0,0,0
0,5,0,7619,0.0,1,127,0,0,0
0,4,0,3103,0.0,1,611,1,0,1
1,2,0,6741,0.506024096,1,4,0,1,1
0,4,1,8269,0.0,1,14,0,0,0
0,4,1,2920,0.0,1,71,0,0,0
1,1,1,1973,0.0,0,21,0,0,1
0,3,0,7159,0.119047619,1,130,0,0,0
0,0,0,1101,0.0,1,0,0,0,1
1,0,0,2,0.0,1,237,0,0,1
0,1,1,1536,0.0,1,119,0,0,0
0,5,1,4489,0.0,1,96,0,0,0
0,3,0,1132,0.047619048,0,19,0,0,1
1,0,0,5056,0.492957746,1,0,0,1,1
1,0,1,5056,0.345454545,1,31,1,1,1
1,0,0,936,0.144927536,1,0,0,0,1
1,0,0,5,0.0,1,25,1,0,1
1,2,1,5056,0.0,1,8,0,0,1
1,6,0,11801,0.070588235,0,9,0,0,0
0,7,0,7133,0.0,0,227,0,0,0
0,3,1,5876,0.0,1,140,0,0,0
1,2,0,5056,0.0,1,0,0,0,1
0,3,1,4931,0.0,0,286,0,0,0
1,3,0,6608,0.0,1,11,1,0,1
1,7,1,9054,0.0,1,26,0,0,0
1,0,1,798,0.218487395,1,503,0,1,1
1,10,0,8345,0.0808080809999999,1,25,1,0,1
1,3,0,6392,0.019607843,1,17,1,0,1
0,5,0,5056,0.0,0,42,0,0,0
0,5,0,7298,0.0,1,188,0,0,0
1,5,1,3478,0.180555556,1,0,0,0,1
0,2,0,2683,0.038461538,1,0,0,0,0
0,6,1,6258,0.0,1,574,0,0,0
1,4,0,8019,0.079646018,1,11,0,1,1
1,2,0,819,0.0,1,7,0,0,1
1,1,0,5842,0.026315789,1,0,0,0,1
1,0,0,529,0.1785714289999999,1,0,0,0,1
0,10,0,8348,0.214285714,0,10,1,1,1
0,5,1,6991,0.0,1,74,0,0,0
1,0,0,322,0.036585366,1,1,3,0,1
0,5,0,7297,0.0,1,52,0,0,0
0,3,1,3396,0.0,0,203,0,0,0
0,5,0,7764,0.060606061,1,9,0,1,1
1,6,0,1338,0.210526316,0,8,0,0,1
1,2,0,3006,0.074074074,0,1,0,0,1
1,4,0,8094,0.1363636359999999,1,21,0,1,1
0,4,1,1938,0.153846154,1,39,0,0,0
